-DOCSTART- -X- -X- O
significance NN B-NP O
which WDT B-VP O
distinguish JJ I-VP O
one CD B-NP O
corpus NN I-NP O
from IN B-PP O
another DT B-NP O
. . O O

Figure NN B-NP O
3 CD I-NP O
shows NNS B-VP O
how WRB O O
different JJ B-NP O
parameter NN I-NP O
setting VBG I-NP O
affects NNS B-VP O
the DT B-NP O
cardinality NN I-NP O
of IN B-PP O
utterances NNS B-NP O
for IN B-PP O
different JJ B-NP O
values NNS I-NP O
of IN B-PP O
M. NNP B-NP O
The NNP I-NP O
( NNP I-NP O
logarithmic JJ I-NP B-TERM
) NN I-NP O
yaxis NNS I-NP B-TERM
represents VBZ B-VP O
the DT B-NP B-DEF
cardinality NN I-NP I-DEF
of IN B-PP I-DEF
utterances NNS B-NP I-DEF
, , O O
and CC O O
the DT O O
( NNP O O
linear NN O B-TERM
) : O O
x-axis NN O B-TERM
the DT O B-DEF
maximal JJ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
semantic JJ O I-DEF
items NNS O I-DEF
in IN B-PP I-DEF
one CD O I-DEF
utterance NN O I-DEF
. . O O

As IN B-PP O
a DT B-NP O
matter NN I-NP O
of IN B-PP O
fact NN B-NP O
, , O O
the DT B-NP O
three CD I-NP O
never RB O O
wrote VBD B-VP O
a DT B-NP O
musical JJ I-NP O
individually RB O O
or CC O O
as IN B-PP O
a DT B-NP O
single JJ I-NP O
ties NNS I-NP O
whose WP$ I-NP O
union NN I-NP O
or CC I-NP O
sum NN I-NP O
is VBZ B-VP O
the DT B-NP O
overall JJ I-NP O
plural JJ I-NP O
argument NN I-NP O
. . O O

Cluster-based JJ B-NP B-TERM
sentence NN I-NP I-TERM
utility NN I-NP I-TERM
( : I-NP O
CBSU NNP I-NP B-TERM
, , I-NP O
or CC I-NP O
utility NN I-NP O
) : I-NP O
refers NNS B-VP O
to TO B-PP O
the DT B-NP B-DEF
degree NN I-NP I-DEF
of IN B-PP I-DEF
relevance NN B-NP I-DEF
( : I-NP I-DEF
from IN B-PP I-DEF
0 -NONE- B-NP I-DEF
to TO I-NP I-DEF
10 CD I-NP I-DEF
) CD I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
`` `` I-NP I-DEF
particular JJ I-NP I-DEF
sentence NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
general JJ I-NP I-DEF
topic NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
entire JJ I-NP I-DEF
cluster NN I-NP I-DEF
( : I-NP O
for IN B-PP O
a DT B-NP O
dis NN I-NP O
cussion NN I-NP O
of IN B-PP O
what WP B-NP O
is VBZ B-VP O
a DT O O
topic JJ O O
, , O O
see VBP B-VP O
[ : B-PP O
Allan NNP O O
et NN O O
al NN O O
. . O O

X NNP B-NP O
m NN I-NP O
is VBZ B-VP O
further RBR I-VP O
expanded VBN I-VP O
into IN B-PP O
a DT B-NP O
spine-etree JJ I-NP O
whose NN I-NP O
head NN I-NP O
X NNP I-NP O
° NNP I-NP O
is VBZ B-VP O
the DT B-NP O
anchor NN I-NP O
of IN B-PP O
the DT B-NP O
whole JJ I-NP O
mod-etree JJ I-NP O
. . O O

In IN B-PP O
the DT B-NP O
SNo NNP I-NP O
W NNP I-NP O
architecture NN I-NP O
there RB I-NP O
is VBZ B-VP O
a DT B-NP O
winnow NN I-NP B-TERM
node NN I-NP I-TERM
for IN B-PP O
each DT B-NP O
class NN I-NP O
, , O O
which WDT B-NP O
learns NNS B-VP B-DEF
to TO I-VP I-DEF
separate VB I-VP I-DEF
that IN B-NP I-DEF
class NN I-NP I-DEF
from IN B-PP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
rest NN I-NP I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
the DT B-NP O
bigram NN I-NP O
probabilities NNS I-NP O
of IN B-PP O
the DT B-NP O
language NN I-NP O
model NN I-NP O
may MD B-VP O
be VB I-VP O
estimated VBN I-VP O
and CC I-VP O
updated VBN I-VP O
with IN B-PP O
the DT B-NP O
corrected VBN I-NP O
data NNS I-NP O
. . O O

When WRB O O
a DT B-NP O
coding NN I-NP O
module NN I-NP O
has VBZ B-VP O
been VBN I-VP O
applied VBN I-VP O
to TO B-PP O
a DT B-NP O
corpus NN I-NP O
, , O O
the DT B-NP O
result NN I-NP O
is VBZ B-VP O
a DT B-NP O
coding NN I-NP O
file NN I-NP O
. . O O

In IN B-PP O
order NN B-NP O
to TO B-VP O
provide VB I-VP O
a DT B-NP O
better JJR I-NP O
estimate NN I-NP O
of IN B-PP O
how WRB O O
close JJ B-NP O
two CD I-NP O
discourse JJ I-NP O
trees NNS I-NP O
were VBD B-VP O
, , O O
we PRP B-NP O
computed VBD B-VP O
PositionDependent NNP B-NP O
and CC O O
-Independent JJ B-NP O
recall NN I-NP O
and CC I-NP O
precision NN I-NP O
figures NNS I-NP O
for IN B-PP O
the DT B-NP O
sentential JJ I-NP B-TERM
level NN I-NP I-TERM
( : I-NP O
where WRB O B-DEF
units NNS B-NP I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
edus NN B-NP I-DEF
and CC I-NP I-DEF
spans NNS I-NP I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sets NNS O I-DEF
of IN B-PP I-DEF
edus NN O I-DEF
or CC O I-DEF
single JJ O I-DEF
sentences NNS O I-DEF
) : O O
; : O O
paragraph NN O B-TERM
level NN O I-TERM
( : O O
where WRB O B-DEF
units NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sentences NNS O I-DEF
and CC O I-DEF
spans NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN B-PP I-DEF
sets NNS O I-DEF
of IN B-PP I-DEF
sentences NNS O I-DEF
or CC O I-DEF
single JJ O I-DEF
paragraphs NNS O I-DEF
) : O O
: : O O
and CC O O
text NN O B-TERM
level NN O I-TERM
( : O O
where WRB O B-DEF
units NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN O I-DEF
paragraphs NNS O I-DEF
and CC O I-DEF
spans NNS O I-DEF
are VBP B-VP I-DEF
given VBN I-VP I-DEF
by IN O I-DEF
sets NNS O I-DEF
of IN O I-DEF
paragraphs NNS O I-DEF
) : O O
. . O O

The DT B-NP O
second JJ I-NP O
feature NN I-NP O
template NN I-NP O
has VBZ B-VP O
the DT B-NP O
form NN I-NP O
: : O O
The DT B-NP O
last JJ I-NP O
verb NN I-NP O
is VBZ B-VP O
v NN O O
and CC O O
the DT B-NP O
current JJ I-NP O
word NN I-NP O
is VBZ B-VP O
w NN O O
and CC O O
w NN B-NP O
has VBZ B-VP O
been VBN I-VP O
tagged VBN I-VP O
as IN B-PP O
a DT B-NP O
particle NN I-NP O
and CC O O
the DT B-NP O
current JJ I-NP O
tag NN I-NP O
is VBZ B-VP O
t VBN B-NP O
. . O O
The DT B-NP O
last JJ I-NP O
verb NN I-NP O
is VBZ B-VP O
the DT O O
pseudo-symbol NN O O
NA NNP O O
if IN O O
there EX O O
is VBZ B-VP O
no DT O O
verb NN O O
in IN B-PP O
the DT O O
previous JJ O O
three CD O O
positions NNS O O
. . O O

87 CD B-NP O
S NNP I-NP O
Hennessy NNP I-NP O
[ NNP I-NP O
NNP NNP I-NP O
] NNP B-VP O
a DT B-NP O
[ NN I-NP O
D~jj NN B-PP O
] : B-NP O
act NN I-NP O
~ : O O
I PRP B-NP O
vP NNP B-VP O
to TO I-VP O
[ VB I-VP O
TO~ow JJ B-NP O
[ NN I-NP O
VB NNP I-NP O
] NNP I-NP O
Figure NNP I-NP O
1 CD I-NP O
: : O O
Syntactic JJ B-NP O
structure NN I-NP O
for IN B-PP O
the DT B-NP O
sentence NN I-NP O
`` `` O O
Hennessy NNP B-NP O
will MD B-VP O
be VB I-VP O
a DT B-NP O
hard JJ I-NP O
act NN I-NP O
to TO B-VP O
follow VB I-VP O
'' '' O O
. . O O

In IN B-PP O
the DT B-NP O
calculation NN I-NP O
of IN B-PP O
the DT B-NP O
data NNS I-NP O
description NN I-NP O
length NN I-NP O
in IN B-PP O
equation NN B-NP O
( : I-NP O
6 CD I-NP O
) CD I-NP O
, , O O
each DT B-NP O
word NN I-NP O
in IN B-PP O
a DT B-NP O
cluster NN I-NP O
, , O O
observed VBN B-VP O
or CC O O
unobserved VBN B-NP O
, , O O
is VBZ B-VP O
assigned VBN I-VP O
an DT B-NP O
estimated VBN I-NP B-TERM
probability NN I-NP I-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
uniform NN I-NP I-DEF
fraction NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
probability NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
cluster NN O I-DEF
. . O O

Perhaps RB O O
the DT B-NP O
postponement NN I-NP O
is VBZ B-VP O
a DT B-NP O
sign NN I-NP O
that IN O O
the DT B-NP O
studio NN I-NP O
is VBZ B-VP O
looking VBG I-VP O
askance NN B-PP O
at IN I-PP O
this DT B-NP O
expensive JJ I-NP O
product NN I-NP O
directed VBN I-NP O
and CC I-NP O
co-produced JJ I-NP O
`` `` I-NP O
.by JJ B-PP O
its PRP$ B-NP O
female JJ I-NP O
lead NN I-NP O
. . O O

`` `` O O
denotes VBZ B-VP O
a DT B-NP O
downstepped JJ I-NP O
accent NN I-NP O
( : O O
see NN B-VP O
( : B-NP O
Pierrehumbert NNP I-NP O
, , O O
1980 CD B-NP O
) : I-NP O
) CD I-NP O
. . O O

' POS B-NP O
* -NONE- I-NP B-TERM
' '' I-NP O
denotes NNS I-NP O
significantly RB O B-DEF
better RBR B-NP I-DEF
accuracy NN I-NP I-DEF
of IN B-PP I-DEF
RBM NNP B-NP I-DEF
or CC I-NP I-DEF
RIPPER NNP I-NP I-DEF
over IN B-PP I-DEF
IBi-IG JJ B-NP I-DEF
with IN B-PP I-DEF
p NN B-NP I-DEF
0.05 CD I-NP I-DEF
. . O O

In IN B-PP O
this DT B-NP O
paper NN I-NP O
we PRP I-NP O
have VBP B-VP O
presented VBN I-VP O
a DT B-NP O
more RBR I-NP O
efficient JJ I-NP O
distributed VBN B-VP O
algorithm NN B-PP O
which WDT B-NP O
construct NN B-VP O
a DT B-NP O
breadth-first JJ I-NP O
search NN I-NP O
tree NN I-NP O
in IN B-PP O
an DT B-NP O
asynchronous JJ I-NP O
communication NN I-NP O
network NN I-NP O
P/T NN I-NP O
-/Title JJ I-NP O
Lst/Presents NNS I-NP O
a DT I-NP O
model NN I-NP O
and CC O O
gives VBZ B-VP O
an DT B-NP O
First NNP O O
we PRP B-NP O
present VBP B-VP O
a DT O O
model NN O O
and CC O O
give VB B-VP O
overview NN O O
of IN B-PP O
lstverview NN O O
of IN B-PP O
related JJ O O
research NN O O
, , O O
related VBN B-VP O
research NN O O
. . O O

This DT B-NP O
could MD B-VP O
be VB I-VP O
done VBN I-VP O
by IN B-PP O
a DT B-NP O
proposition NN I-NP O
like IN B-PP O
turn NN B-NP O
( : I-NP O
ok314 NNP I-NP O
, , I-NP O
goal NN I-NP O
( : I-NP O
tw-echo JJ I-NP O
) NN I-NP O
) : I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
potential JJ I-NP O
increment NN I-NP O
for IN B-PP O
a DT B-NP O
preverbal JJ I-NP O
message NN I-NP O
. . O O

The DT B-NP O
core NN I-NP B-TERM
of IN B-PP I-TERM
TRANSTYPE NNP B-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
completion NN I-NP I-DEF
engine NN I-NP I-DEF
which WDT I-NP I-DEF
comprises NNS B-VP I-DEF
two CD B-NP I-DEF
main JJ I-NP I-DEF
parts NNS I-NP I-DEF
: : O I-DEF
an DT B-NP I-DEF
evaluator NN I-NP I-DEF
which WDT I-NP I-DEF
assigns NNS B-VP I-DEF
probabilistic VBP B-NP I-DEF
scores NNS I-NP I-DEF
to TO B-PP I-DEF
completion NN B-NP I-DEF
. . O O

Our PRP$ B-NP O
method NN I-NP O
uses NNS B-VP O
a DT B-NP O
modification NN I-NP O
of IN B-PP O
a DT B-NP O
tree NN I-NP O
generalization NN I-NP O
technique NN I-NP O
used VBD B-VP O
in IN B-PP O
( CD B-NP O
Li NNP I-NP O
and CC I-NP O
Abe NNP I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
, , O O
and CC O O
generates VBZ B-VP O
a DT B-NP O
tree-cut JJ I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
list NN I-NP O
of IN B-PP O
clusters NNS B-NP O
that WDT B-PP O
partition NN O O
a DT O O
tree NN O O
. . O O

Each DT B-NP O
story NN I-NP O
has VBZ B-VP O
an DT B-NP O
average JJ I-NP O
of IN B-PP O
20 CD B-NP O
sentences NNS I-NP O
, , O O
and CC O O
the DT B-NP O
question NN I-NP B-TERM
answering VBG I-NP I-TERM
task NN I-NP I-TERM
as IN O O
formulated VBN B-VP O
for IN B-PP O
a DT B-NP O
computer NN I-NP O
program NN I-NP O
is VBZ B-VP O
to TO I-VP B-DEF
select VB I-VP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
story NN I-NP I-DEF
that IN B-PP I-DEF
answers NNS B-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
question NN I-NP I-DEF
. . O O

We PRP B-NP O
present VBD I-NP O
discourse NN I-NP O
annotation NN I-NP O
work NN I-NP O
aimed VBN B-VP O
at IN B-PP O
constructing NN B-VP O
a DT B-NP O
parallel NN I-NP O
corpus NN I-NP O
of IN B-PP O
Rhetorical NNP B-NP O
Structure NNP I-NP O
trees VBZ I-NP O
for IN B-PP O
a DT B-NP O
collection NN I-NP O
of IN B-PP O
Japanese JJ B-NP O
texts NNS I-NP O
and CC O O
their PRP$ B-NP O
corresponding NN I-NP O
English NNP I-NP O
translations NNS I-NP O
. . O O

Here RB O O
is VBZ B-VP O
the DT B-NP O
latest JJS I-NP O
document NN I-NP O
summary NN I-NP O
. . O O

Base-NP JJ B-NP B-TERM
chunking NN I-NP I-TERM
( : I-NP O
NPSM NNP I-NP B-TERM
) : I-NP O
: : O O
the DT B-NP B-DEF
segmentation NN I-NP I-DEF
of IN B-PP I-DEF
sentences NNS B-NP I-DEF
into IN B-PP I-DEF
non-recursive JJ B-NP I-DEF
NPs NNS I-NP I-DEF
. . O O

with IN B-PP O
safe JJ B-NP O
segmentation NN I-NP O
accuracy NN I-NP O
= : O O
~ : B-NP O
of IN B-PP O
actually RB B-NP O
segmented VBN I-NP O
Sent NNP I-NP O
. . O O

The DT B-NP O
language NN I-NP B-TERM
model NN I-NP I-TERM
for IN B-PP I-TERM
speech NN B-NP I-TERM
recognition NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
network NN I-NP I-DEF
( : B-PP I-DEF
regular JJ B-NP I-DEF
) NN I-NP I-DEF
grammar NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
it PRP B-NP I-DEF
allows VBZ B-VP I-DEF
each DT B-NP I-DEF
speech NN I-NP I-DEF
interval NN I-NP I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
an DT B-NP I-DEF
arbitrary JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
phrases NNS B-NP I-DEF
. . O O

Assuming VBG B-VP O
a DT B-NP O
normal JJ I-NP O
distribution NN I-NP O
of IN B-PP O
errors NNS B-NP O
and CC I-NP O
bit NN I-NP O
values NNS I-NP O
in IN B-PP O
every DT B-NP O
2 CD I-NP O
bits-block NN I-NP O
, , O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
25 CD I-NP O
% NN I-NP O
chance NN I-NP O
that IN B-PP O
both DT B-NP O
bits NNS I-NP O
in IN B-PP O
a DT B-NP O
2-bit JJ I-NP O
block NN I-NP O
are VBP B-VP O
wrong JJ O O
. . O O

Also RB O O
, , O O
the DT B-NP O
sequence NN I-NP O
of IN B-PP O
adjectives NNS B-NP O
is VBZ B-VP O
saved VBN I-VP O
as RB B-PP O
the DT B-NP O
0th CD I-NP O
bound NN I-NP O
variable JJ I-NP O
, , O O
and CC O O
the DT B-NP O
sequence NN I-NP O
of IN B-PP O
nouns NNS B-NP O
is VBZ B-VP O
saved VBN I-VP O
as RB B-PP O
the DT B-NP O
1st CD I-NP O
bound NN I-NP O
variable JJ I-NP O
. . O O

We PRP B-NP O
believe VBP B-VP O
that IN O O
this DT B-NP O
approach NN I-NP O
represents VBZ B-VP O
a DT B-NP O
further JJ I-NP O
value NN I-NP O
of IN B-PP O
the DT B-NP O
ADAM NNP I-NP O
Corpus NNP I-NP O
. . O O

The DT B-NP O
abstracts NNS I-NP O
are VBP B-VP O
generated VBN I-VP O
by IN B-PP O
a DT B-NP O
process NN I-NP O
of IN B-PP O
conceptual JJ B-NP O
identification NN I-NP O
, , O O
topic JJ B-NP O
extraction NN I-NP O
and CC I-NP O
re-generation NN I-NP O
. . O O

He PRP B-NP O
also RB O O
builds VBZ B-VP O
a DT B-NP O
probabilistic JJ I-NP O
model NN I-NP O
which WDT I-NP O
indicates VBZ B-VP O
that IN B-PP O
the DT B-NP O
probability NN I-NP O
of IN B-PP O
two CD B-NP O
words NNS I-NP O
being VBG B-VP O
morphological JJ B-NP O
variants NNS I-NP O
is VBZ B-VP O
based VBN I-VP O
upon IN B-PP O
the DT B-NP O
probability NN I-NP O
of IN B-PP O
their PRP$ B-NP O
respective JJ I-NP O
changes NNS I-NP O
in IN B-PP O
orthography NN B-NP O
and CC I-NP O
morphosyntactics NNS I-NP O
. . O O

A DT B-NP O
textual JJ I-NP B-TERM
IR NNP I-NP I-TERM
system NN I-NP I-TERM
stores NNS I-NP B-DEF
a DT I-NP I-DEF
collection NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
and CC O I-DEF
special JJ B-NP I-DEF
data NNS I-NP I-DEF
structures NNS I-NP I-DEF
for IN B-PP I-DEF
effective JJ B-NP I-DEF
searching NN I-NP I-DEF
. . O O

The DT B-NP O
most RBS I-NP O
that IN I-NP O
can MD B-VP O
be VB I-VP O
is VBZ I-VP O
the DT B-NP O
maximum NN I-NP O
object NN I-NP O
complexity NN I-NP O
in IN B-PP O
the DT B-NP O
class NN I-NP O
. . O O

The DT B-NP O
base-line JJ I-NP O
model NN I-NP O
is VBZ B-VP O
a DT B-NP O
trigram NN I-NP O
model NN I-NP O
( : I-NP O
Trigram NNP I-NP O
) : I-NP O
PS NNP I-NP O
algorithm NN I-NP O
and CC I-NP O
features NNS I-NP O
of IN B-PP O
n-grams NNS B-NP O
and CC O O
distance NN B-NP O
2 CD I-NP O
n-grams NNS I-NP O
. . O O

A DT B-NP O
set NN I-NP O
of IN B-PP O
domain NN B-NP O
knowledge NN I-NP O
consists NNS B-VP O
of IN B-PP O
56 CD B-NP O
rules NNS I-NP O
with IN B-PP O
about IN B-NP O
one CD I-NP O
to TO I-NP O
10 CD I-NP O
rules NNS I-NP O
for IN B-PP O
each DT B-NP O
category NN I-NP O
was VBD B-VP O
generated VBN I-VP O
. . O O

Since IN O O
referent NN B-NP O
S NNP I-NP O
was VBD B-VP O
identifiable JJ O O
by IN B-PP O
/i NNP B-NP O
definite IN I-NP O
description NN I-NP O
for IN B-PP O
the DT B-NP O
listener NN I-NP O
and CC O O
is VBZ B-VP O
the DT B-NP O
topic JJ I-NP O
, , O O
it PRP B-NP O
remains VBZ B-VP O
identifiable JJ O O
by IN B-PP O
definite JJ B-NP O
means NNS I-NP O
, , O O
resulting VBG B-VP O
in IN B-PP O
a DT B-NP O
definite JJ I-NP O
NP NNP I-NP O
. . O O

In IN B-PP O
what WP B-NP O
follows VBZ B-VP O
we PRP B-NP O
describe VBP B-VP O
and CC O O
exemplify NN B-VP O
a DT B-NP O
dialogue NN I-NP O
system NN I-NP O
with IN B-PP O
separate JJ B-NP O
modules NNS I-NP O
for IN B-PP O
dialogue NN B-NP O
management NN I-NP O
and CC I-NP O
domain VB I-NP O
knowledge NN I-NP O
management NN I-NP O
. . O O

In IN B-PP O
the DT B-NP O
Wall NNP I-NP O
Street NNP I-NP O
Journal NNP I-NP O
texts NNS I-NP O
, , O O
for IN B-PP O
example NN B-NP O
, , O O
the DT B-NP O
top JJ I-NP O
two CD I-NP O
grammatical JJ I-NP O
relations NNS I-NP O
are VBP I-NP O
Or CC O O
( : B-NP O
object JJ I-NP O
of IN B-PP O
transitive JJ B-NP O
verb NN I-NP O
) : I-NP O
and CC O O
PPN NNP B-NP O
( NNP I-NP O
prepositional JJ I-NP O
phrase NN I-NP O
complement NN I-NP O
of IN B-PP O
a DT B-NP O
NP NNP I-NP O
) NNP I-NP O
. . O O

The DT B-NP O
previous JJ I-NP O
mapping NN I-NP O
between IN B-PP O
the DT B-NP O
two CD I-NP O
structures NNS I-NP O
defines NNS B-VP O
a DT B-NP O
tree NN I-NP O
transformation NN I-NP O
. . O O

The DT B-NP O
ILEX NNP I-NP O
project NN I-NP O
was VBD B-VP O
supported VBN I-VP O
by IN B-PP O
EPSRC NNP B-NP O
grant NN I-NP O
GR/K53321 -NONE- I-NP O
. . O O

The DT B-NP O
implementation NN I-NP O
of IN B-PP O
Centering NNP B-NP B-TERM
reported VBD B-VP O
here RB O O
is VBZ B-VP O
a DT B-NP B-DEF
special JJ I-NP I-DEF
case NN I-NP I-DEF
of IN B-PP I-DEF
text NN B-NP I-DEF
planning VBG I-NP I-DEF
by IN B-PP I-DEF
constraint NN B-NP I-DEF
satisfaction NN I-NP I-DEF
, , O I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
has VBZ B-VP I-DEF
control NN B-NP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
different JJ I-NP I-DEF
constraints NNS I-NP I-DEF
, , O O
and CC O O
this DT B-NP O
approach NN I-NP O
means VBZ B-VP O
that DT O O
different JJ O O
strategies NNS O O
for IN B-PP O
e NN O O
. . O O
g NN O O
. . O O

For IN B-PP O
example NN B-NP O
, , O O
in IN B-PP O
the DT B-NP O
sentence NN I-NP O
in IN B-PP O
Figure NNP B-NP O
2 CD I-NP O
, , O O
the DT B-NP O
subject NN I-NP O
Jane NNP I-NP O
is VBZ B-VP O
predicted VBN I-VP O
conditioning VBG B-NP O
on IN B-PP O
the DT B-NP O
head NN I-NP O
of IN B-PP O
the DT B-NP O
VP NNP I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP O
modal JJ I-NP O
wdl NN I-NP O
, , O O
as IN O O
opposed VBN B-VP O
to TO B-PP O
the DT O O
more RBR O O
semanticallycontent-rich JJ O O
kill NN O O
. . O O

Most JJS O O
recently RB O O
, , O O
in IN B-PP O
( NNP B-NP O
Stetina NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1998 CD B-NP O
) : I-NP O
, , O O
the DT B-NP O
authors NNS I-NP O
made VBN B-VP O
use NN B-NP O
of IN B-PP O
head-driven JJ B-NP O
bilexical JJ I-NP O
dependencies NNS I-NP O
with IN B-PP O
syntactic JJ B-NP O
relations NNS I-NP O
to TO B-VP O
attack VB I-VP O
the DT B-NP O
problem NN I-NP O
of IN B-PP O
generalized VBN B-NP O
word-sense JJ I-NP O
disambiguation NN I-NP O
, , O O
precisely RB O O
one CD B-NP O
of IN B-PP O
the DT O O
two CD O O
problems NNS O O
we PRP O O
are VBP B-VP O
dealing VBG I-VP O
with IN O O
here RB O O
. . O O

• NN B-PP O
The DT B-NP O
types NNS I-NP O
of IN B-PP O
NEs NNP B-NP O
collected VBD B-VP O
here RB O O
are VBP B-VP O
much RB O O
more RBR O O
accurate JJ O O
than IN B-PP O
the DT B-NP O
four CD I-NP O
basic JJ I-NP O
types NNS I-NP O
defined VBN B-VP O
in IN B-PP O
MUC NNP B-NP O
. . O O

inform NN B-VP B-TERM
( `` B-NP I-TERM
aTask=n JJ I-NP I-TERM
) NN I-NP I-TERM
: : O O
system NN B-NP B-DEF
presents NNS B-VP I-DEF
the DT B-NP I-DEF
n'th JJ I-NP I-DEF
answer NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
query NN I-NP I-DEF
t NN I-NP I-DEF
. . O O

What WP B-NP O
follows VBZ B-VP O
here RB O O
is VBZ B-VP O
a DT B-NP O
discussion NN I-NP O
of IN B-PP O
what WP B-NP O
is VBZ B-VP O
needed VBN I-VP O
to TO I-VP O
resolve VB I-VP O
the DT B-NP O
273 CD I-NP O
references NNS I-NP O
made VBN B-VP O
in IN B-PP O
the DT B-NP O
example NN I-NP O
Spanish NNP I-NP O
text NN I-NP O
. . O O

The DT B-NP O
first JJ I-NP O
system NN I-NP O
is VBZ B-VP O
specialised VBN I-VP O
for IN B-PP O
tagging NN B-VP O
medical JJ B-NP O
texts NNS I-NP O
( : I-NP O
Ruch JJ I-NP O
and CC I-NP O
al JJ I-NP O
. . O O
, , O O
2000 CD B-NP O
) : I-NP O
, , O O
while IN O O
the DT B-NP O
second JJ I-NP O
is VBZ B-VP O
a DT B-NP O
general JJ I-NP O
parser NN I-NP O
( : I-NP O
based VBN B-PP O
on IN I-PP O
FIPS NNP B-NP O
, , O O
cf NN B-NP O
. . O O

As IN B-PP O
the DT B-NP O
first JJ I-NP O
baseline NN I-NP O
, , O O
we PRP B-NP O
use VBP B-VP O
a DT B-NP O
standard JJ I-NP O
text NN I-NP O
categorization NN I-NP O
method NN I-NP O
for IN B-PP O
classification NN B-NP O
( : I-NP O
where WRB O O
each DT B-NP O
sentence NN I-NP O
is VBZ B-VP O
considered VBN I-VP O
as RB B-PP O
a DT B-NP O
document* -NONE- I-NP O
) : I-NP O
Baseline NNP I-NP O
1 CD I-NP O
has VBZ B-VP O
an DT B-NP O
accuracy NN I-NP O
of IN B-PP O
69 CD B-NP O
% NN I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
low JJ O O
considering NN O O
that WDT O O
the DT O O
most RBS O O
frequent JJ O O
category NN O O
( : O O
OWN NNP O O
) : O O
also RB O O
coyerrs VBZ B-VP O
69 CD O O
% NN O O
of IN B-PP O
all DT O O
sentences NNS O O
. . O O

An DT B-NP O
argument NN I-NP O
is VBZ B-VP O
represented VBN I-VP O
as RB B-PP O
an DT B-NP O
cluding NN I-NP O
a DT I-NP O
discussion NN I-NP O
of IN B-PP O
counterfactual JJ B-NP O
reasoning NN I-NP O
and CC O O
Argument NNP B-NP B-TERM
Graph NNP I-NP I-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
network NN I-NP I-DEF
of IN B-PP I-DEF
nodes NNS B-NP I-DEF
that WDT B-PP I-DEF
modality NN B-NP I-DEF
, , O O
may MD B-VP O
be VB I-VP O
found VBN I-VP O
in IN B-PP O
( NNP B-NP O
Rescher NNP I-NP O
, , O O
1964 CD O O
) : O O
. . O O

Spam NNP B-NP B-TERM
, , O O
or CC O O
more JJR B-NP O
properly RB I-NP O
Unsolicited JJ I-NP B-TERM
Commercial JJ I-NP I-TERM
E-mail JJ I-NP I-TERM
( NN I-NP O
UCE NNP I-NP B-TERM
) NNP I-NP O
, , O O
is VBZ B-VP O
an DT B-NP B-DEF
increasing VBG I-NP I-DEF
threat NN I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
viability NN I-NP I-DEF
of IN B-PP I-DEF
Internet NNP B-NP I-DEF
E-mail JJ I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
danger NN I-NP I-DEF
to TO B-PP I-DEF
Internet NNP B-NP I-DEF
